smiles,lumo,gap,energy,ionization_potential aip,electron_affinity aea
c1cc2sc3c4sc5c(c4[se]c3c2s1)CC1=C5Cc2c1ccc1nsnc21,-8.77902725,1.48575539,-71.0900105,11.59840836,-7.371580505
c1cc2cc3c(cc2[nH]1)-c1sc2c4c(sc2c1C3)-c1sc2ccsc2c1C4,-8.18262945,1.7792097,-70.44431918,11.24456764,-6.77153757
c1ccc2c(c1)[nH]c1c3nccnc3c3[se]c4c5sc6c(c5sc4c3c21)Cc1c-6[nH]c2cc[nH]c12,-8.22780555,1.72442142,-90.83747791,10.9380285,-7.078838087
C1=Cc2cc3[nH]c4c(oc5c4sc4c6[nH]ccc6sc54)c3cc2C1,-7.84451697,2.23188218,-64.04415217,11.39657732,-6.412720702
c1cc2sc3c([nH]c4c3sc3[nH]c5c([se]c6ccc7nsnc7c65)c34)c2[se]1,-8.48134952,1.71228311,-71.84074612,11.34207479,-6.992578493
c1cc2[nH]c3c([se]c4c3[se]c3[nH]c5c(sc6ccc7nsnc7c65)c34)c2s1,-8.44486751,1.72246119,-71.84408291,11.31520816,-6.963718627
c1cc2[nH]c3sc4c5sc6c7nc8cc9nsnc9cc8nc7c7sccc7c6c5sc4c3c2[nH]1,-9.24052272,1.16311271,-92.69012083,11.36819284,-7.655772557
c1cc2c([nH]1)-c1[nH]c3c([nH]c4c3[nH]c3c5sccc5sc43)c1C2,-7.3233339,2.13776803,-61.49291554,10.9080848,-5.865854557
C1=Cc2sc3c(c2C1)Cc1c-3[nH]c2cc3c(cc12)[se]c1cc2c(cc13)[nH]c1c3ccccc3sc21,-8.13918838,1.86771317,-89.22376837,10.90263055,-7.110081672
C1=CC2=C(C1)C1=C(C=CC1)C2,-8.05005911,2.04856055,-28.58771398,12.50258223,-5.718745375
C1=Cc2sc3cc4c(cc3c2C1)sc1c2c([se]c14)C=CC2,-8.16793914,2.03303371,-54.17545288,11.62757816,-6.635157026
c1cc2sc3c([nH]c4c5n[nH]nc5c5sc6[nH]c7cc[se]c7c6c5c43)c2[se]1,-7.66151686,2.39831778,-71.88237688,11.11043584,-6.489845701
c1cc2c(ccc3sc4c5c(sc4c32)-c2[nH]c3c(sc4ccsc43)c2C5)s1,-8.14754244,1.88201273,-70.94704902,11.29310788,-6.7898737
C1=Cc2sc3c4c(sc3c2C1)-c1sc2c(c1C4)Cc1c-2sc2c1Cc1c-2sc2cc3cc4ccsc4cc3cc12,-8.62187289,1.26978363,-102.7033397,10.88835708,-7.567032372
c1cc2[se]c3c(sc4c5nsnc5c5sc6c7sccc7[se]c6c5c43)c2[nH]1,-8.51530277,1.91944643,-71.81845805,11.50180081,-7.027762017
C1=Cc2cc3sc4c(sc5c4sc4c6c([se]c45)C=CC6)c3cc2C1,-8.20292466,1.97823413,-62.11101066,11.48572051,-6.7918985
c1ccc2c(c1)ccc1nc3c(nc12)c1c2ccsc2ccc1c1c3sc2[nH]c3[nH]c4cc[se]c4c3c21,-8.51460629,1.87486237,-94.51924582,11.11043149,-7.259325045
c1ccc2c(c1)sc1c3cc4[nH]c5sccc5c4cc3sc21,-7.92418664,2.39684618,-57.21582197,11.66597862,-6.465963344
c1cc2sc3c4c([nH]c3c2s1)Cc1c-4[nH]c2c1sc1c2[nH]c2ccsc21,-7.32797195,2.35666836,-69.38876325,10.93603662,-6.250065647
c1cc2c([nH]c3c4[se]c5c([nH]c6c5sc5cc[se]c56)c4c4nsnc4c23)s1,-8.3781382,1.6803777,-71.85066624,11.30908777,-6.845964559
C1=Cc2sc3c(sc4cc5c(cc43)sc3c4c(sc35)-c3sc5ccsc5c3C4)c2C1,-8.36662175,1.78306916,-78.32509883,11.23514379,-7.145641258
c1cc2[se]c3c([se]c4c5nc6c7nsnc7c7nsnc7c6nc5c5sc6ccsc6c5c43)c2s1,-8.93814101,1.94409306,-92.97373673,11.6826192,-7.865231492
c1cc2c([nH]1)-c1[se]c3c(c1C2)Cc1cc2c(cc1-3)sc1ccsc12,-7.98395905,1.94590446,-62.1591909,11.30318671,-6.496668144
c1ccc2c(c1)[nH]c1cc3cc4[nH]c5c(c4cc3cc12)Cc1cc[nH]c1-5,-7.95971517,1.90222009,-66.32815409,11.18822834,-6.528957735
C1=CCc2c(sc3c2Cc2c-3sc3c2sc2c4c([se]c23)-c2sccc2C4)C1,-8.14461802,1.71480225,-71.11077018,11.19722361,-6.730723735
c1cc2cc3cc4c(cc3cc2[nH]1)sc1cc2c(cc14)[nH]c1sccc12,-8.01669278,2.12280789,-66.80310372,11.28978945,-6.652678447
c1ccc2c(c1)sc1c2sc2c3cc4sccc4cc3c3nsnc3c21,-8.74932447,2.07110522,-67.77438185,11.96488959,-7.321196965
c1cc2c(s1)-c1c(c3nsnc3c3sc4c(c13)Cc1c-4sc3ccc4nsnc4c13)C2,-9.08624155,1.67379352,-82.04450098,11.88940081,-7.841997583
c1ccc2c(c1)sc1c3sc4c(c3sc21)Cc1c-4sc2c3c(sc12)-c1cc2sccc2cc1C3,-8.47278213,1.65253935,-87.88214924,11.187129,-7.308321891
c1cc2sc3cc4c(cc3c2s1)sc1c4ccc2c1sc1c2sc2ccc3nc4cc5nsnc5cc4nc3c21,-9.51091026,1.14771784,-103.7871563,11.4781122,-8.120605583
C1=CC2=C(C1)c1sc3c4c(sc3c1C2)C=COC4,-8.19853307,1.74047499,-49.16569729,11.73603736,-6.370782765
c1ccc2c(c1)sc1c3[nH]c4c(c3sc21)-c1[nH]ccc1C4,-7.54369269,2.44719595,-55.11711716,11.4474055,-6.017433484
c1cc2sc3c(c2[nH]1)Cc1c-3sc2c1ccc1c3[nH]ccc3c3n[nH]nc3c12,-8.00065099,2.03330705,-73.69870236,11.2412639,-6.656585732
c1ccc2c(c1)Cc1nc3c(nc1-2)c1sc2c4[nH]c5[nH]c6ccsc6c5c4sc2c1c1ccsc13,-8.27962915,1.97476067,-91.14185827,11.09958584,-7.136007606
C1=Cc2sc3c4nsnc4c4[se]c5c6c(sc5c4c3c2C1)-c1[nH]ccc1C6,-8.52316198,1.76027978,-71.13391926,11.52466002,-7.058375658
c1cc2sc3c([nH]c4sc5c6nsnc6c6[nH]c7c8sc9ccsc9c8sc7c6c5c43)c2s1,-8.42054508,1.90274332,-88.4113323,11.24591079,-7.166321105
c1cc2[nH]c3c(c2[nH]1)Cc1c-3sc2cc[se]c12,-7.52016624,2.15940363,-45.21390943,11.43674108,-5.626769755
C1=Cc2sc3c(sc4c3sc3c5[nH]c6sccc6c5sc34)c2C1,-7.98365329,2.02663772,-61.38421899,11.3839994,-6.481167986
C1=Cc2cc3sc4c5c(sc4c3cc2C1)C1=C(C5)c2sc3c(sc4c5c(sc43)-c3sccc3C5)c2C1,-8.52154687,1.3677311,-93.1636563,10.98963192,-7.357827319
c1cc2c(s1)C1=C(C2)c2sc3c(sc4c5cc6sc7cc8ccsc8cc7c6cc5sc34)c2C1,-8.46975325,1.62527594,-87.87883921,11.12110843,-7.324389135
C1=Cc2sc3c4c(sc3c2OC1)-c1ccccc1CO4,-8.30562722,1.8900044,-56.00453837,11.83788119,-6.585565066
C1=Cc2sc3c(c2C1)Cc1c-3sc2c3cc4sccc4cc3c3nc4ccncc4nc3c12,-8.95045627,1.46342902,-84.75756878,11.49424094,-7.634536781
c1ccc2c(c1)[se]c1c2sc2c3sc4ccsc4c3sc21,-8.12801442,2.23086447,-55.20604085,11.72230431,-6.561272089
c1cc2sc3c(sc4c3[se]c3c5sc6c(sc7ccc8c(c76)-c6cc7sc9ccsc9c7cc6C8)c5[se]c43)c2[nH]1,-8.1971019,1.83234677,-103.6066978,10.80977872,-7.199190844
c1ccc2c3c(sc2c1)-c1c(c2n[se]nc2c2[se]c4c([nH]c5sc6c([nH]c7ccsc76)c54)c12)C3,-8.58310727,1.67909378,-88.81651873,11.1627103,-7.230576473
c1cc2sc3c(sc4c5sc6c(c5[se]c43)Cc3cc[se]c3-6)c2[nH]1,-7.93879282,1.86110646,-60.69581266,11.19129969,-6.373335738
c1cc2c([nH]c3c4cc5[se]c6c([nH]c7ccsc76)c5cc4[nH]c23)s1,-7.46744112,2.33798359,-63.24638161,11.0389564,-6.122497516
c1cc2sc3[nH]c4c5sc6c7c(sc6c5sc4c3c2s1)-c1sc2c(sc3cc[se]c32)c1C7,-8.13893214,1.71545933,-84.83305753,10.91950161,-6.93421521
c1cc2sc3c4ccc5c6c([nH]c5c4sc3c2s1)-c1ccc2nsnc2c1C6,-8.76493363,1.72894404,-73.61558985,11.65601952,-7.360143009
C1=Cc2sc3c(sc4c5c([se]c43)-c3[se]c4ccsc4c3C5)c2C1,-8.1603512,1.70525452,-60.1417058,11.30832694,-6.630484285
C1=Cc2sc3c([nH]c4c3sc3[nH]c5c(sc6c7[se]ccc7[se]c56)c34)c2C1,-7.55080418,2.26303563,-68.65054658,10.94665805,-6.449948075
c1cc2sc3cc4c5c(sc4cc3c2[nH]1)-c1sc2c(c1C5)Cc1ccsc1-2,-8.22507193,1.74331325,-70.43750166,11.23557264,-6.780085759
c1cc2[se]c3c4nsnc4c4[se]c5c([nH]c6c7[se]ccc7[se]c65)c4c3c2[nH]1,-8.36011442,1.80701528,-71.15050145,11.28563617,-6.862327045
C1=Cc2cc3c(cc2C1)-c1[se]c2c([se]c4c5sccc5sc24)c1C3,-8.12790935,1.9628779,-61.76827774,11.41245436,-6.690596172
c1ccc2c3c([nH]c2c1)-c1sc2cc4cc5c(cc4cc2c1C3)[nH]c1c2ccccc2sc51,-8.39861993,1.67762433,-83.76632666,11.13849352,-7.184658051
c1cc2sc3c(sc4c5sc6c(c5sc43)Cc3ccc4nsnc4c3-6)c2s1,-8.89006576,1.5321833,-71.95481334,11.72133667,-7.421134641
c1ccc2nc3c(ccc4[nH]c5c6ccc7c8[nH]ccc8[nH]c7c6sc5c43)nc2c1,-8.60612019,1.72135439,-77.44830608,11.25902016,-7.079549937
C1=CC2=C(C1)c1sc3c([se]c4c5[nH]c6ccsc6c5sc34)c1C2,-8.07453363,1.72728219,-60.52245662,11.24546942,-6.526791708
c1ccc2c(c1)sc1c3sc4c5[nH]c6cc[nH]c6c5[se]c4c3[se]c21,-7.79495724,2.07267911,-62.86448452,11.1343963,-6.30622644
C1=Cc2c(ccc3sc4ccc5c(c4c23)-c2sccc2C5)C1,-8.15087103,2.43189926,-56.14700997,11.89277502,-6.627011838
C1=CC2=C(C1)c1sc3c(c1C2)CC1=C3Cc2ccsc21,-8.3203358,1.48519734,-51.87654814,11.57406313,-6.569021079
C1=CC2=C(C1)c1sc3[nH]c4c5[nH]c6ccsc6c5sc4c3c1C2,-7.68688051,2.14070552,-60.90059482,11.16968078,-6.324276033
c1cc2[nH]c3[nH]c4c(sc5c4[se]c4ccc6nsnc6c45)c3c2s1,-8.43477961,1.74946541,-64.25355779,11.50395106,-6.772232549
C1=Cc2sc3cc4c(cc3c2OC1)sc1c2sc3cc[nH]c3c2[se]c41,-8.10970915,1.85916561,-67.36965587,11.21148102,-6.638467565
c1ccc2c(c1)sc1cc3c(cc12)[nH]c1c3sc2c3sccc3sc12,-8.12057584,2.24870967,-65.14919689,11.52194187,-6.754105131
c1cc2[se]c3c4[nH]c5c6c([nH]c5c4[nH]c3c2s1)C1=C(OC6)c2sc3c([se]c4cc[se]c43)c2C1,-7.94141612,1.42039194,-88.40181045,10.53434357,-6.707131996
C1=Cc2[nH]c3c([se]c4c5[nH]c6c7sccc7sc6c5sc34)c2CO1,-7.71541686,1.98808706,-65.78682443,11.06239439,-6.296019443
c1cc2c([nH]1)-c1sc3c(c1C2)Cc1c-3sc2cc3c(cc12)sc1cc2c(cc13)sc1ccsc12,-8.27058066,1.74334618,-87.922606,11.01036946,-7.127655611
C1=Cc2sc3[nH]c4c5sc6cc7cc[nH]c7cc6c5c5nc6ncccc6nc5c4c3c2C1,-8.82183278,1.44428137,-85.3656904,11.26810169,-7.277305249
c1cc2sc3c(sc4ccc5sc6ccc7c(ccc8nsnc87)c6c5c43)c2[nH]1,-8.66114348,1.95655035,-75.73471934,11.69891911,-7.25934246
C1=Cc2c([nH]c3c2[nH]c2c4sc5c6sccc6sc5c4[se]c32)C1,-7.65068439,2.11943973,-61.06880369,11.11652521,-6.222323353
c1cc2cc3sc4c(c3cc2s1)Cc1c-4sc2c1Cc1c-2sc2c1[nH]c1ccsc12,-8.31520401,1.59548971,-78.36281691,11.1107934,-6.987044511
C1=Cc2c([nH]c3c4ncnnc4c4[nH]c5c6c(sc5c4c23)-c2ccccc2C6)C1,-8.45143501,1.97937882,-75.27904832,11.45189184,-7.121488419
c1ccc2c3c(sc2c1)-c1[se]c2c4c([nH]c2c1C3)-c1sccc1C4,-8.0690611,1.81302392,-62.14840531,11.33558188,-6.598247211
C1=Cc2sc3c([nH]c4c3sc3c5[nH]c6ccccc6c5sc43)c2OC1,-8.03127929,1.95490502,-67.74983624,11.26847285,-6.602859816
c1cc2c3c(c4nsnc4c2[nH]1)Cc1c-3sc2c1Cc1c-2[nH]c2ccsc12,-8.46762685,1.56773218,-71.53055914,11.40610022,-6.967066989
c1cc2sc3cc4c5c([nH]c4cc3c2s1)-c1sc2c(sc3c4sccc4[se]c23)c1C5,-8.20353242,1.77081534,-78.53155105,11.06828375,-6.943176741
C1=Cc2sc3c(c2C1)CC1=C3Cc2c1sc1c2Cc2cc3ccccc3cc2-1,-8.50334273,1.47188922,-70.97641453,11.36904075,-7.145110635
c1ccc2cc3c(cc2c1)[nH]c1c2sc4[nH]c5c6sccc6sc5c4c2[se]c31,-7.94280738,2.11057282,-72.75333887,11.13626218,-6.763450886
c1ccc2c(c1)c1ccccc1c1nc3c(nc21)c1c([nH]c2ccsc21)c1[nH]c2c4sc5ccsc5c4sc2c31,-8.45551194,1.83215618,-102.8161295,11.09403962,-7.3823769
C1=Cc2sc3c(sc4sc5cc6c(cc5c43)Cc3ccsc3-6)c2C1,-7.95102938,2.3480206,-62.46128397,11.57039041,-6.744063852
c1cc2sc3cc4c(cc3c2s1)c1n[nH]nc1c1c4[nH]c2c3nsnc3c3sccc3c21,-8.58047042,2.05266315,-84.77462267,11.59149829,-7.418425474
c1cc2[nH]c3[nH]c4c5sc6ccsc6c5c5nsnc5c4c3c2[nH]1,-8.27960454,1.79676673,-64.65412808,11.44777258,-6.513689691
c1ccc2c(c1)sc1c2[nH]c2c3c(sc21)-c1c(c2nsnc2c2sc4ccsc4c12)C3,-8.72017037,1.68947081,-81.54882818,11.52087655,-7.363719132
c1nnc2c(n1)c1[nH]c3sccc3c1c1c2[nH]c2c3sc4ccsc4c3sc21,-8.46924362,1.99454029,-74.68768658,11.45078352,-7.067357053
C1=Cc2cc3[se]c4c(c3cc2OC1)OCC1=C4Cc2cc3cc[se]c3cc21,-8.3429897,1.6378772,-72.28149477,11.26234212,-6.918309331
c1cc2cc3sc4c5sc6ccsc6c5[se]c4c3cc2s1,-8.13952674,2.20234872,-55.20950801,11.68294275,-6.570482331
c1ccc2c(c1)sc1c2sc2c3sc4c5c(sc4c3sc12)CCC5,-8.11022215,2.18929604,-64.08002666,11.60517883,-6.593416644
C1=Cc2[nH]c3c(sc4c5nsnc5c5occc5c34)c2C1,-8.63012337,1.91909281,-57.12826758,12.10197953,-6.861709075
C1=Cc2sc3c(sc4c5nsnc5c5c(c34)-c3sc4c(sc6cc7c(cc64)[nH]c4ccccc47)c3C5)c2C1,-8.73742618,1.74114773,-98.52595889,11.28253924,-7.61548227
c1cc2c(s1)c1nsnc1c1[nH]c3[nH]c4c5sc6cc[se]c6c5[se]c4c3c21,-8.31768718,1.85481368,-71.845808,11.32585734,-6.89215972
c1ccc2c(c1)Sc1ccc3c(c1S2)-c1sc2c([nH]c4c2sc2c5sccc5sc42)c1C3,-8.07807794,1.99830961,-84.178474,11.04605721,-6.98647035
c1cc2nc3c4c(ccc3nc2cn1)OCc1c-4sc2c1CC1=C2COC2=C1Cc1ccsc12,-9.12909004,0.91746939,-91.53715603,11.36990852,-7.712530639
c1cc2sc3c(sc4c5[nH]c6c([se]c7ccc8nsnc8c76)c5[se]c43)c2[nH]1,-8.48712771,1.59632608,-71.85144627,11.3177995,-6.957224354
c1cc2sc3c4c([nH]c3c2[nH]1)CC1=C4CC2=C1Cc1c2[nH]c2sccc12,-7.59353695,1.78973744,-68.35745782,10.7862678,-6.164775868
c1cc2c(s1)-c1sc3c(c1C2)Cc1c-3sc2cc3c(cc12)sc1c3sc2c3sc4ccsc4c3sc12,-8.44630711,1.61312366,-94.19076944,11.01727626,-7.361442082
C1=Cc2sc3c(sc4cc5c(cc43)sc3c5sc4c5sc6c(c5sc43)Cc3c-6sc4ccsc34)c2C1,-8.43301987,1.6643764,-94.18838197,11.01683924,-7.377357757
c1cc2cc3c(cc2s1)-c1sc2c(sc4c5c(sc42)-c2sc4ccsc4c2C5)c1C3,-8.37587845,1.7041854,-78.33082509,11.25324563,-7.107677273
c1cc2sc3c([nH]c4c3sc3c5cc6sccc6cc5[se]c43)c2[nH]1,-7.78260638,2.17080391,-63.21337677,11.19213753,-6.328710947
C1=Cc2sc3c(c2OC1)Cc1c-3sc2c1[nH]c1c3c(sc12)C=COC3,-8.21739773,1.59777028,-69.77247701,11.21074332,-6.710865672
c1cc2c([se]1)-c1sc3c(c1C2)Cc1c-3[nH]c2c1[nH]c1cc[se]c12,-7.7924825,1.72612176,-60.20915751,11.00281421,-6.251129341
c1ccc2c(c1)ccc1nc3c(nc12)c1c2nsnc2c2c(c1c1c4c([se]c31)-c1sc3c(sc5ccsc53)c1C4)Cc1cc3c(cc1-2)sc1ccsc13,-9.02981931,1.42252511,-135.7497676,11.0630042,-8.035008587
c1cc2sc3c4[nH]c5c([nH]c6c5sc5c7sccc7sc65)c4sc3c2s1,-7.90611253,2.0001316,-69.86756038,11.14426506,-6.570912816
c1cc2[nH]c3c4[nH]c5c([nH]c6sc7cc[nH]c7c65)c4sc3c2[nH]1,-6.85551417,2.61669264,-62.04334106,10.78628685,-5.489918182
C1=Cc2sc3c([se]c4c5[nH]c6c7cc8sccc8cc7sc6c5sc34)c2C1,-8.09865559,1.91192403,-70.59163719,11.19926311,-6.818527848
c1ccc2c(c1)Sc1c(c3[se]c4c(c3c3c1[nH]c1ccsc13)Cc1c-4sc3c1[nH]c1ccsc13)S2,-8.05876508,1.75422597,-91.80408537,10.82589576,-6.930232278
C1=Cc2sc3c(sc4cc5c(cc43)sc3c4nc6cccnc6nc4c4sccc4c53)c2CO1,-9.0555646,1.42717463,-89.98521531,11.42377729,-7.696317543
c1ccc2c(c1)Sc1ccc3sc4c(c3c1S2)Cc1c-4sc2c1c1c(c3nc4c(ccc5nsnc54)nc32)Cc2c-1sc1[nH]ccc21,-8.77463652,1.72523717,-122.3527178,11.11233438,-7.870736359
c1ccc2cc3c(cc2c1)[se]c1c3[nH]c2c3sccc3sc21,-8.06653704,2.14095537,-56.85287711,11.57750646,-6.600203983
C1=CC2=C(C1)c1[se]c3cc4c(cc3c1C2)[se]c1c2sccc2sc41,-8.18476443,1.82267668,-61.7559189,11.32248612,-6.741220805
c1cc2c([nH]c3c2[se]c2c4nsnc4c4[se]c5c([nH]c6cc[se]c65)c4c32)[se]1,-8.32916549,1.90253665,-71.14135286,11.27645885,-6.816101135
c1ccc2c(c1)Sc1c(c3sc4c5sc6cc[nH]c6c5sc4c3c3c1sc1cc[nH]c13)S2,-7.98253976,1.99923934,-84.74198936,11.01971277,-6.781512453
C1=CC2=C(C1)c1cc3cc4ccccc4cc3cc1C2,-8.55389789,1.90826015,-49.81072988,11.99939038,-6.913920404
C1=Cc2c([nH]c3c2sc2c3sc3c4sc5c([nH]c6c7[nH]ccc7[se]c65)c4[se]c23)C1,-7.59945156,1.97614728,-76.62419034,10.67449207,-6.362140424
c1ccc2c(c1)[se]c1cc3c(cc12)Cc1cc2c(cc1-3)sc1cc3cc[nH]c3cc12,-8.081008,2.41261919,-75.46875043,11.31647458,-6.934390996
C1=Cc2sc3cc4c(cc3c2CO1)sc1c2[nH]c3[se]ccc3c2sc41,-7.96394931,2.05398886,-67.36417167,11.22818855,-6.563154574
c1ccc2nc3c(ccc4sc5c6[nH]c7sc8c9[nH]ccc9sc8c7c6sc5c43)nc2c1,-8.70241348,1.61296901,-83.712044,11.208829,-7.210099078
c1cc2c([nH]c3cc4c(cc32)sc2[nH]c3c5sccc5sc3c24)s1,-7.37502527,2.66687172,-63.56172121,11.26673758,-6.259651679
C1=Cc2c(c3nc4c(nc3c3[nH]c5c([nH]c6c7sccc7sc56)c23)Cc2ccccc2-4)C1,-8.33006803,1.98894613,-82.70220501,11.25682393,-7.134577102
c1cc2c([nH]1)-c1[se]ccc1C2,-7.31299315,2.68441543,-29.31656859,12.24086352,-4.983530899
C1=CC2=C(CO1)c1cc3sc4c(c3cc1OC2)Cc1c-4sc2ccccc12,-8.46750482,1.78985922,-72.97786682,11.48869689,-7.059088053
c1ccc2c(c1)sc1c2[nH]c2c3nsnc3c3sc4c5[nH]c6sccc6c5sc4c3c21,-8.47406381,1.92125105,-82.09900287,11.39845028,-7.126530147
c1cc2cc3c(cc2[nH]1)c1[nH]c2sc4c5[nH]ccc5sc4c2c1c1n[se]nc31,-8.08581583,2.07399059,-73.86003282,11.1882912,-6.683299163
c1cnc2c(n1)c1sc3c([nH]c4c5sc6cc[nH]c6c5[se]c43)c1c1cc[se]c12,-8.16831942,1.9486573,-73.47405371,11.16934989,-6.846654095
c1cc2[nH]c3c(c2[nH]1)Cc1c-3[se]c2c3c([nH]c12)Cc1ccsc1-3,-7.30684681,2.17585126,-60.59859122,10.90650382,-5.936025139
c1cc2c(s1)-c1[nH]c3ccc4sc5c6ccc7nsnc7c6sc5c4c3c1C2,-8.66564842,1.79963977,-73.6177126,11.65448724,-7.29166144
c1ccc2c(c1)Sc1c(c3sc4c5sc6ccsc6c5sc4c3c3c1[nH]c1cc[nH]c13)S2,-8.03244454,1.96206764,-84.73807978,11.02726964,-6.841272769
C1=Cc2sc3c(sc4c5sc6c(c5[se]c34)Cc3c-6[nH]c4ccsc34)c2C1,-8.09074081,1.70935576,-68.45850718,11.12049236,-6.683653456
C1=Cc2sc3c(sc4c3[nH]c3c5[nH]c6cc[se]c6c5c5c(c34)Sc3ccccc3S5)c2C1,-7.86228527,2.05118638,-83.86670227,10.88929261,-6.799489664
c1cc2[nH]c3[nH]c4c(sc5[nH]c6cc7cc[se]c7cc6c54)c3c2s1,-7.34303426,2.40333364,-63.23976556,11.02085129,-6.081960421
c1cc2sc3c4sc5c6c(oc5c4[se]c3c2s1)-c1c(c2sc3c4sc5ccsc5c4c4n[nH]nc4c3c2c2n[nH]nc12)C6,-8.55105524,1.51360831,-115.0094651,10.96221208,-7.517919061
c1ccc2cc3c(cc2c1)sc1c3sc2c3nncnc3c3sc4ccsc4c3c21,-8.89583976,1.80357499,-77.83569993,11.7244766,-7.61731659
c1ccc2cc3c(cc2c1)[se]c1c2c(sc13)-c1ccc3nsnc3c1C2,-8.90853522,1.72393187,-66.90088249,11.8699969,-7.502497
C1=Cc2c([nH]c3c2Cc2c-3[nH]c3c2sc2ccsc23)C1,-7.43144554,2.30056692,-52.97278642,11.33480989,-5.957217377
C1=Cc2sc3c([nH]c4c5sccc5sc43)c2C1,-7.84232073,2.22255531,-45.52343729,11.78791589,-6.058961074
c1cc2c(s1)-c1sc3c(sc4ccc5sc6c7sccc7sc6c5c43)c1C2,-8.26033049,1.99339729,-70.91231497,11.44632221,-6.916193372
C1=CC2=C(C1)c1sc3c(sc4cc5c(cc43)sc3c4sccc4sc53)c1C2,-8.3509727,1.7981602,-70.3897531,11.35363773,-7.022305859
C1=Cc2[nH]c3cc4c(cc3c2CO1)sc1[nH]c2c(ccc3c5sccc5sc32)c14,-7.71861715,2.28279244,-77.31891966,11.10027592,-6.680928234
c1cc2[nH]c3cc4[nH]c5c(sc6c7sccc7sc56)c4cc3c2s1,-7.82050601,2.24863366,-63.56894201,11.28656517,-6.451137485
c1ccc2c(c1)c1ncccc1c1nc3c(nc21)c1[nH]c2[nH]c4ccsc4c2c1c1c3sc2c3sccc3sc21,-8.59845454,1.85590456,-103.3466851,11.14636387,-7.463495716
c1ccc2c(c1)sc1c3c(sc12)-c1[nH]c2[nH]c4[nH]ccc4c2c1OC3,-7.64998277,2.04824764,-67.7863635,11.0531466,-6.145693874
c1cc2c3n[se]nc3c3c(sc4c3sc3c5sc6cc[nH]c6c5[se]c34)c2[nH]1,-8.31234612,1.71729136,-71.85979852,11.24575297,-6.81423661
C1=Cc2sc3sccc3c2C1,-7.5873479,2.93166018,-29.62133484,12.67565054,-5.471740422
c1ccc2c(c1)sc1c2sc2c3n[nH]nc3c3[nH]c4sc5cc[nH]c5c4c3c21,-7.99691374,2.28475477,-74.20966539,11.38432675,-6.689940922
c1cc2[se]c3c(sc4c5[nH]c6c(sc7cc[se]c76)c5c5nsnc5c43)c2[nH]1,-8.34026583,1.71165807,-71.85590483,11.28541576,-6.830169157
c1ccc2c3c(sc2c1)C1=C(CO3)c2cc3c(cc2OC1)-c1sccc1C3,-8.4968746,1.65813731,-72.98621471,11.53420905,-7.041603368
c1cc2[nH]c3c(c2o1)Cc1c-3sc2c1[nH]c1c2[nH]c2ccsc21,-7.64040636,2.01257893,-62.45456964,11.13445154,-6.079516837
c1cc2c([nH]1)sc1c2[nH]c2c1sc1c3nsnc3c3sc4ccsc4c3c21,-8.48612115,1.85463285,-72.5503666,11.52943617,-6.894433776
C1=Cc2sc3c(c2C1)Cc1c-3sc2c3c(sc12)C1=C(CCC1)C3,-8.14947489,1.70407709,-60.91496147,11.42665571,-6.534062049
c1cc2sc3c([nH]c4c5nsnc5c5c(c43)-c3sc4ccoc4c3C5)c2[nH]1,-8.51031833,1.81880723,-73.03949687,11.53103538,-6.905553715
c1cc2cc3sc4c5cc6sc7c(c6cc5sc4c3cc2[nH]1)Cc1ccsc1-7,-8.20845633,1.93199619,-72.57401939,11.26929164,-6.901811059
C1=CCc2c(c3cc4[nH]c5c([nH]c6[nH]c7sc8c(c7c65)Cc5c-8sc6c7c([se]c56)C=CC7)c4cc3c3ncnnc23)C1,-8.2716013,1.70296215,-109.3505581,10.75241437,-7.385396549
c1ccc2c(c1)ccc1nc3ccc4[nH]c5sc6c(c5c4c3nc12)CC1=C6Cc2c1sc1ccsc21,-8.66577894,1.43307012,-92.19708722,11.19881793,-7.445729937
c1cc2cc3sc4c5c(sc4c3cc2s1)C1=C(C5)C2=C(C1)C1=C(C2)c2sc3c(sc4ccsc43)c2C1,-8.65781933,1.06271736,-93.16108073,10.92991324,-7.362940886
C1=CC2=C(CO1)c1sc3c([nH]c4c5cc6[nH]ccc6cc5sc43)c1C2,-8.01685665,1.74216516,-67.24772172,11.13045418,-6.53458859
C1=CC2=C(C1)c1sc3c([nH]c4c5sc6ccccc6c5c5nsnc5c43)c1C2,-8.66671472,1.5966465,-73.10069583,11.58697658,-7.257306775
c1cc2sc3c([nH]c4c3sc3[nH]c5c([se]c6ccc7n[se]nc7c65)c34)c2[se]1,-8.46937374,1.64429218,-71.49041362,11.24636631,-6.955247174
C1=Cc2sc3c([nH]c4c5c([nH]c43)-c3sc4c(sc6c7ccccc7sc46)c3C5)c2C1,-8.11180111,1.69368219,-78.3910357,11.02646419,-6.878391023
C1=Cc2ccc3c(sc4sc5c6sc7c(c6sc5c43)CC=C7)c2C1,-8.03042779,2.22356716,-62.45753005,11.59016412,-6.77135607
C1=Cc2sc3c([se]c4cc5c6c(sc5cc43)-c3sccc3C6)c2C1,-8.20354163,1.92876989,-62.10954515,11.44069054,-6.785575659
c1cc2c([nH]1)sc1c2[se]c2c3nsnc3c3sc4c([nH]c5ccsc54)c3c12,-8.4376686,1.93834113,-72.19978311,11.46413425,-6.860470139
